,alpha,performance,capacity
0,0.3,7.111177732686092,9.0
1,0.5,8.258289370692127,10.0
2,0.7,10.51796606533064,11.0
3,0.8,11.55478096477022,12.0
4,0.9,11.741152284163881,12.0
5,0.95,12.478194075160545,13.0
6,1.0,12.580992843092508,13.0
7,1.05,12.609923362862462,13.0
8,1.1,12.633330061981852,13.0
9,1.2,13.03909875100237,14.0
10,1.3,13.42703271775693,15.0
11,1.4,13.398128662509066,15.0
12,1.5,13.960554941016195,1.0
13,2.0,5.536950457262686,7.0
14,2.5,4.763061053832581,6.0
15,3.0,4.428321619942278,4.0
16,3.5,3.0084209552056653,4.0
