,alpha,performance,capacity
0,0.3,7.17291253818139,9.0
1,0.5,8.291497616191013,10.0
2,0.7,10.594568816351877,11.0
3,0.8,11.567627851410458,12.0
4,0.9,11.808312817705733,12.0
5,0.95,12.38937673294367,12.0
6,1.0,12.56497186340575,13.0
7,1.05,12.509838074150528,13.0
8,1.1,13.094197430703124,14.0
9,1.2,12.971648863333016,14.0
10,1.3,13.455520896409402,15.0
11,1.4,13.958661504137059,1.0
12,1.5,13.938316605501127,1.0
13,2.0,5.4031781554603775,7.0
14,2.5,4.603238965710951,5.0
15,3.0,3.484615629335537,4.0
16,3.5,2.8075581352689953,5.0
