,alpha,performance,capacity
0,0.3,7.260190604703811,9.0
1,0.5,8.421270926499028,10.0
2,0.7,10.367004666815243,11.0
3,0.8,10.755103758436443,11.0
4,0.9,11.729406436969633,12.0
5,0.95,11.799944119619944,12.0
6,1.0,12.530097761784198,13.0
7,1.05,12.592259926865873,13.0
8,1.1,12.58910867101787,13.0
9,1.2,13.079090565062096,14.0
10,1.3,13.419641405477611,15.0
11,1.4,13.37703621982928,15.0
12,1.5,13.906582884999,1.0
13,2.0,6.018336987522752,7.0
14,2.5,4.554770697919724,5.0
15,3.0,4.048047660937844,5.0
16,3.5,2.672209546517611,4.0
