,alpha,performance,capacity
0,0.3,7.226714338195892,9.0
1,0.5,9.356538192311033,11.0
2,0.7,11.608815549359035,12.0
3,0.8,11.761104793107277,12.0
4,0.9,12.591917950374091,13.0
5,0.95,13.13161272465362,14.0
6,1.0,13.11099897834994,14.0
7,1.05,13.088750675314227,14.0
8,1.1,13.515787675978519,15.0
9,1.2,13.926664911718907,1.0
10,1.3,13.9531344670463,1.0
11,1.4,13.97406425858761,1.0
12,1.5,8.294225801399921,9.0
13,2.0,5.122890609127057,6.0
14,2.5,4.507831600879838,5.0
15,3.0,4.493641977297914,5.0
16,3.5,3.510961752834032,4.0
