,alpha,performance,capacity
0,0.3,7.0845892049653845,9.0
1,0.5,8.798367632561721,10.0
2,0.7,10.195506133202578,11.0
3,0.8,11.25635807634853,12.0
4,0.9,11.780969084235174,12.0
5,0.95,12.317940708958659,13.0
6,1.0,12.716226447417082,13.0
7,1.05,12.84023334135043,13.0
8,1.1,13.060116064249236,14.0
9,1.2,13.547391708531169,15.0
10,1.3,13.749423883526076,15.0
11,1.4,13.977839664611643,1.0
12,1.5,13.983566451625162,1.0
13,2.0,5.690820498341705,7.0
14,2.5,5.1800865600821435,6.0
15,3.0,3.7571977446995497,4.0
16,3.5,3.684212348123171,4.0
