,alpha,performance,capacity
0,0.3,7.166169195589977,9.0
1,0.5,8.323132211433887,10.0
2,0.7,10.40941836248737,11.0
3,0.8,10.738819070170644,11.0
4,0.9,11.737496303904656,12.0
5,0.95,11.859439319101256,12.0
6,1.0,12.541258077832298,13.0
7,1.05,12.598569895328293,13.0
8,1.1,12.590222785179659,13.0
9,1.2,13.07097867850575,14.0
10,1.3,12.98418293555666,14.0
11,1.4,13.432428389325425,15.0
12,1.5,13.92847378737069,1.0
13,2.0,6.345046431709069,7.0
14,2.5,5.910080133842451,6.0
15,3.0,4.281726685445367,5.0
16,3.5,3.7466306518446144,4.0
