,alpha,performance,capacity
0,0.3,7.158050264712687,9.0
1,0.5,9.394574726633182,11.0
2,0.7,11.562030770397255,12.0
3,0.8,12.509591007911872,13.0
4,0.9,12.568758002313874,13.0
5,0.95,13.206752726548562,14.0
6,1.0,13.163482742009181,14.0
7,1.05,13.13856984562728,14.0
8,1.1,13.609659715223012,15.0
9,1.2,13.548899706216462,15.0
10,1.3,13.960298963261915,1.0
11,1.4,13.964984777559286,1.0
12,1.5,8.829546412533098,10.0
13,2.0,5.1875867800876225,6.0
14,2.5,4.6322119681958585,5.0
15,3.0,4.1515643373518865,4.0
16,3.5,3.379508036522763,4.0
