,alpha,performance,capacity
0,0.3,7.151331059128066,9.0
1,0.5,9.281434859634322,11.0
2,0.7,10.458996545150828,12.0
3,0.8,11.636420551016519,12.0
4,0.9,11.717083285272594,12.0
5,0.95,12.555251876523954,13.0
6,1.0,12.582769945177299,13.0
7,1.05,12.574197604421595,13.0
8,1.1,12.608173097433607,13.0
9,1.2,13.120537367673666,14.0
10,1.3,13.529785728836577,15.0
11,1.4,13.447681631069745,15.0
12,1.5,13.969254000961515,1.0
13,2.0,5.510242898248963,7.0
14,2.5,5.102835025392006,6.0
15,3.0,3.72234898951387,4.0
16,3.5,3.3860764546731703,5.0
