,alpha,performance,capacity
0,0.3,0.0013745354415405804,8.0
1,0.5,0.001615859624214489,9.0
2,0.7,0.0018719638215851202,9.0
3,0.8,0.002096104599389099,10.0
4,0.9,0.002132416107068348,10.0
5,0.95,0.0022635769587465325,11.0
6,1.0,0.0022488595886948253,11.0
7,1.05,0.0021989225829623193,11.0
8,1.1,0.002088227934821565,12.0
9,1.2,0.0006432507154872281,4.0
10,1.3,0.0004958911836846219,10.0
11,1.4,0.0004746552115421327,4.0
12,1.5,0.00046411599924297376,4.0
13,2.0,0.0003741128171588018,3.0
14,2.5,0.0003009287938544304,3.0
15,3.0,0.0001686334147446222,0.0
16,3.5,0.00012734053898297743,0.0
