,alpha,performance,capacity
0,0.3,0.0013590490164505694,8.0
1,0.5,0.0015897920954982098,9.0
2,0.7,0.0018981391431182693,9.0
3,0.8,0.0021068276347856974,10.0
4,0.9,0.0021372443446446023,10.0
5,0.95,0.0022049787945397207,10.0
6,1.0,0.002289331429582774,11.0
7,1.05,0.002261534969664904,11.0
8,1.1,0.0021936764566217984,11.0
9,1.2,0.0006760161511128056,15.0
10,1.3,0.0004915068958651474,4.0
11,1.4,0.00045605489640119937,15.0
12,1.5,0.0004188976957153119,3.0
13,2.0,0.000298631698840788,3.0
14,2.5,0.0002448291537633849,6.0
15,3.0,8.453083457977804e-05,0.0
16,3.5,7.562656800318561e-05,0.0
