,alpha,performance,capacity
0,0.3,0.0013289182218642615,8.0
1,0.5,0.0015832288737313465,9.0
2,0.7,0.0018788385016591889,9.0
3,0.8,0.0019657504812126015,9.0
4,0.9,0.0021391306883337333,10.0
5,0.95,0.002145060384327992,10.0
6,1.0,0.0021379985378510214,10.0
7,1.05,0.0022585294972939526,11.0
8,1.1,0.002194523813774468,12.0
9,1.2,0.0007004702309279948,5.0
10,1.3,0.0005349744418487987,4.0
11,1.4,0.00047231635339194464,4.0
12,1.5,0.00045679955743121477,4.0
13,2.0,0.0003032768147675013,3.0
14,2.5,0.00036132870748613045,2.0
15,3.0,0.00011272002487142083,0.0
16,3.5,8.510763832971013e-05,0.0
