,alpha,performance,capacity
0,0.3,0.0013362541022039214,8.0
1,0.5,0.001601427743516231,9.0
2,0.7,0.0019403934203005133,10.0
3,0.8,0.0021273740106606755,10.0
4,0.9,0.002155471151587329,10.0
5,0.95,0.0021520352564852754,10.0
6,1.0,0.002275747618267441,11.0
7,1.05,0.002234766949125169,11.0
8,1.1,0.0021474980648966617,11.0
9,1.2,0.0006613868748370364,6.0
10,1.3,0.0005471984481243226,4.0
11,1.4,0.0004959760372376671,4.0
12,1.5,0.0004573350711719646,4.0
13,2.0,0.0003586400755618817,3.0
14,2.5,0.00015345423154359528,0.0
15,3.0,9.07197584927066e-05,0.0
16,3.5,9.043258919155083e-05,0.0
