,alpha,performance,capacity
0,0.3,0.0013446808235179327,8.0
1,0.5,0.0016166688071271441,9.0
2,0.7,0.0018772458328411442,9.0
3,0.8,0.002119448658054678,10.0
4,0.9,0.002158478224353637,10.0
5,0.95,0.002162016306473188,10.0
6,1.0,0.0023018969197072595,11.0
7,1.05,0.0022667761248430706,11.0
8,1.1,0.0021754725036008784,10.0
9,1.2,0.0006902794963387311,5.0
10,1.3,0.0005117379496975631,5.0
11,1.4,0.0005186104486887664,4.0
12,1.5,0.00045317412744966907,3.0
13,2.0,0.0002720789938425862,3.0
14,2.5,0.00014724453202220764,0.0
15,3.0,9.032578332130845e-05,0.0
16,3.5,7.31061715710756e-05,0.0
