,alpha,performance,capacity
0,0.3,0.0013613874021153164,8.0
1,0.5,0.0016179730505691723,9.0
2,0.7,0.0019207823005764485,9.0
3,0.8,0.00215517000646755,10.0
4,0.9,0.0021862915218109564,10.0
5,0.95,0.0023125385504976035,11.0
6,1.0,0.0023273406817339525,11.0
7,1.05,0.002294900266528806,11.0
8,1.1,0.00223160310367832,11.0
9,1.2,0.0006844065054208277,5.0
10,1.3,0.0006953587111637788,15.0
11,1.4,0.0004892710223144684,4.0
12,1.5,0.0004686936630005463,3.0
13,2.0,0.0002966910909597439,3.0
14,2.5,0.00010658277876436612,0.0
15,3.0,8.231296278514025e-05,0.0
16,3.5,8.440534622508139e-05,0.0
